Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,HV_EWMA,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,VVIX,VIX,SPY_Change_Pct,Snapshot_Age_Hours,Snapshot_Age_Trading_Days,Stock_Price,Stock_Price_Source,YF_Demand_Status,Resolution_Path,iv_7d,iv_14d,iv_21d,iv_30d,iv_60d,iv_90d,iv_120d,iv_180d,iv_360d,IV_History_Count,IV_Maturity_Level,IV_Rank_20D,IV_Rank_30D,IV_Rank_60D,IV_Rank_252D,IV_7D_5D_ROC,IV_30D_5D_ROC,IV_30D_10D_ROC,IV_90D_10D_ROC,IV_30D_Mean_30,IV_30D_Std_30,IV_30D_ZScore_30,Slope_30_7,Slope_30_21,Slope_90_30,Slope_180_90,Surface_Steepness,Surface_Shape,IV_Regime,Structural_IV_Cycle,LongTerm_ZScore,IV_Rank_Source,Regime_Days_In,IV_Trend_7D,HV_Accel_Proxy,IV_Maturity_State,Regime,IV_Rank,HV_Trend_30D,Recent_Vol_Spike,Regime_Original,Regime_Adjusted,VVIX_Override_Applied,VVIX_Flag,IV_Timing_State,IV_Chase_Risk,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,Step2_Warning,RV_IV_Ratio,OHLC_Status,OHLC_Bar_Count,OHLC_Last_Date,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,Earnings_Formation_Phase,Earnings_IV_Velocity,Earnings_Move_Ratio,Earnings_Beat_Rate,Earnings_Avg_IV_Crush,Earnings_Consecutive_Beats,Earnings_Consecutive_Misses,IVHV_gap_30D,IV_Rank_30D_Missing_Reason,IV_Maturity_State_Missing_Reason,Signal_Type_Missing_Reason,Regime_Missing_Reason,ADX_Missing_Reason,RSI_14_Missing_Reason,SMA20_Missing_Reason,MACD_Missing_Reason,Price_vs_SMA20_Missing_Reason,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,IVHV_gap_10D,ShortTerm_Front_Rich,IVHV_gap_EWMA,ShortTerm_EWMA_Rich,ShortTerm_EWMA_Cheap,Gap_Trigger_Type,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol
NOW,2026-03-13 07:54:16.448,2026-03-13,,schwab,113.81,4809467.0,lastPrice,2026-03-13 14:54:21.251,2026-03-13 14:54:21.202,-4.754,True,OPEN,OK,COMPUTED,54.417,51.834,,51.109,58.258,51.871,48.394,,50.04,,47.392,,,,,,,,,,,,,,,,48.097590644377405,44.27087440692686,53.34904565882139,48.41353270633331,45.81706045303463,48.097590644377405,44.27087440692686,53.34904565882139,48.41353270633331,45.81706045303463,41.83654252989212,39.59336500360299,38.557666193062445,-5.251455014443991,High,49.6089593883213,115.9099,112.68,112.81,112.97,211.478,98.0,0.84,0.74356024,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,113.81,SCHWAB_LAST_PRICE,NOT_NEEDED,,52.557,52.051,52.666,51.113,56.284,52.147,55.064,49.301,46.737,47.0,2.0,35.0,43.333333333333336,,,-0.03582828838745177,-0.02526793546664638,0.01169787419342071,-0.025034588490446073,50.87559999999999,3.7603569309675606,0.06313230482057557,-1.4440000000000026,-1.5529999999999973,1.033999999999999,-2.8459999999999965,-5.82,INVERTED,,,,ROLLING_20D,0,Stable,Unknown,PARTIAL_MATURE,Compression,43.333333333333336,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Neutral,2.3963374518975322,-5.778040196504453,Falling,22.513104955447936,48.14249509107968,Moderate,48.39484900338521,True,,1.043747102670972,OK,125,2026-03-13,,0.0,,,False,Bidirectional,2.837975573323949,0.1416305213773538,34.98560326945107,NORMAL,NO_GAP,MID_RANGE,46.18352736454856,16.13265306122449,13.932215936128589,MID_RANGE,NEUTRAL,0.84,0.74356024,NORMAL,MODERATE,,False,,,0.5758316867837252,95.83333333333334,0.06956445458134122,4.0,0.0,-2.240045658821387,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,51.109,53.34904565882139,2.240045658821387,9.844467293666696,6.053939546965374,11.482333806937554,8.834333806937558,-4.198848603866244,20.334123009327254,13.213286682088746,29.77963902027746,22.91200344622282,True,True,True,True,False,True,True,False,True,False,True,False,3.0114093556225967,False,1.500040611678699,False,False,ABS,False,False,True,False,False,False,False,False,False,True
KLAC,2026-03-13 07:54:16.448,2026-03-13,,schwab,1428.45,464300.0,lastPrice,2026-03-13 14:54:11.802,2026-03-13 14:53:59.157,17.291,True,OPEN,OK,COMPUTED,59.504,59.504,,53.614,55.127,52.412,52.412,,50.126,,48.879,,,,,,,,,,,,,,,,64.97644157866235,47.46637522415752,69.10835161342163,60.38172024746336,53.30510472229697,64.97644157866235,47.46637522415752,69.10835161342163,60.38172024746336,53.30510472229697,51.33966540915355,49.025420392906945,46.39171642977861,-4.1319100347592865,High_Compression,57.26258466076435,1445.85,1408.43,1417.15,1409.57,1693.35,551.33,18.88,1.33941557,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,1428.45,SCHWAB_LAST_PRICE,NOT_NEEDED,,60.857,60.857,,53.794,56.108,52.861,52.861,50.733,48.964,37.0,2.0,65.0,76.66666666666667,,,-0.11014768240970904,-0.14302463186020886,0.042120579632328646,0.022377378926195197,51.47987364534597,4.173985340283623,0.5544165026935106,-7.063000000000002,,-0.9329999999999998,-2.128,-11.893,FLAT,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,76.66666666666667,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bearish,-3.4010242498401446,-2.401048144385689,Rising,15.056850843096163,46.68531061882905,Moderate,63.08337095630041,True,,1.2846851249846012,OK,125,2026-03-13,,0.0,,,False,Bearish,2.619622667926763,0.5377526479706687,53.500801710315514,NORMAL,NO_GAP,MID_RANGE,15.643546815484092,159.0916510982533,76.80425911980527,MID_RANGE,NEUTRAL,18.88,1.33941557,NORMAL,MODERATE,,False,,,,91.66666666666666,,0.0,0.0,-15.494351613421635,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,53.614,69.10835161342163,15.494351613421635,-5.254720247463361,-0.8931047222969681,3.734283570221386,2.4872835702213862,-22.42037503671619,-8.702501727224494,-1.6754581516156215,8.049461967792958,5.361482095594142,True,True,True,True,False,True,False,True,True,False,True,False,-11.362441578662349,False,-3.6485846607643495,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
AXON,2026-03-13 07:54:16.448,2026-03-13,,schwab,494.885,142830.0,lastPrice,2026-03-13 14:54:16.080,2026-03-13 14:54:20.825,-4.377,True,OPEN,OK,COMPUTED,56.447,56.447,,53.436,,56.775,56.775,,55.602,,53.284,,,,,,,,,,,,,,,,47.26211251171663,73.68867651837752,72.41915701465955,62.04087764717167,56.986139841184446,47.26211251171663,73.68867651837752,72.41915701465955,62.04087764717167,56.986139841184446,54.9406641275889,51.596195166843174,53.466337297646504,-25.157044502942917,High_Contraction,66.84251716470418,508.4,494.21,506.12,499.4,885.915,396.41,-4.515,-0.9040849,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,494.885,SCHWAB_LAST_PRICE,NOT_NEEDED,,58.372,58.372,,55.634,,57.881,57.881,56.033,53.246,37.0,2.0,65.0,63.333333333333336,,,0.06804749967979802,0.06560024611159994,0.06883372926966021,0.054029937720799774,59.913245366928365,16.925256991764975,-0.25283192857930853,-2.7379999999999995,,2.247,-1.847999999999999,-5.125999999999998,FLAT,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,Compression,63.333333333333336,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bearish,-1.8736131821363995,-6.802560346929323,Falling,28.974210017357724,44.5557976736,Strong,47.09361270730152,True,,1.301706816239342,OK,125,2026-03-13,,0.0,,,False,Bearish,2.8673328146943224,1.3456147376852279,4.756871035940884,NORMAL,NO_GAP,NEAR_LOW,44.13854602303833,24.841704296057102,20.117261315001887,MID_RANGE,NEUTRAL,-4.515,-0.9040849,NORMAL,MODERATE,,False,,,0.8003702171148996,91.66666666666666,0.39182078724642866,1.0,0.0,-18.983157014659547,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,53.436,72.41915701465955,18.983157014659547,,-0.21113984118444762,2.1356627023534926,-0.1823372976465052,-26.21289420811244,,-0.3705108676826971,3.9944062194952354,-0.34103195928951613,True,False,True,False,False,True,False,False,True,False,False,False,6.17388748828337,True,-13.406517164704177,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
INTU,2026-03-13 07:54:16.448,2026-03-13,,schwab,437.09,487454.0,lastPrice,2026-03-13 14:54:22.392,2026-03-13 14:54:21.608,-5.16,True,OPEN,OK,COMPUTED,50.608,52.684,,48.763,50.245,48.002,46.148,,45.431,,42.804,,,,,,,,,,,,,,,,50.269192499701035,54.417159630610925,60.5137425542423,51.26088254566342,44.74124760930916,50.269192499701035,54.417159630610925,60.5137425542423,51.26088254566342,44.74124760930916,40.09175260359952,37.95575230505619,35.72409200105793,-10.244550054541264,High_Contraction,53.638050289893094,441.94,428.99,431.93,435.13,813.7,349.0,1.96,0.4504401,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,437.09,SCHWAB_LAST_PRICE,NOT_NEEDED,,50.042,48.368,48.777,47.956,51.282,52.847,50.965,45.817,42.863,47.0,2.0,25.0,30.0,,,-0.11633409853434576,0.05321415237300423,0.0032216225262542042,0.12588947121735053,52.907666666666664,7.038922342740166,-0.7034694269320547,-2.0859999999999985,-0.820999999999998,4.890999999999998,-7.030000000000001,-7.179000000000002,INVERTED,,,,ROLLING_20D,0,Stable,Unknown,PARTIAL_MATURE,Compression,30.0,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Neutral,5.799798962105799,-10.076864700182306,Falling,34.2203298048376,48.06711187060518,Strong,50.61806195597133,True,,1.2618596745817476,OK,125,2026-03-13,,0.0,Piercing Line,Moderate,False,Bidirectional,2.9627765448763386,0.7354124054880125,62.548262548262336,NORMAL,NO_GAP,MID_RANGE,46.28364262013028,25.240687679083084,18.95631590273294,MID_RANGE,NEUTRAL,1.96,0.4504401,FLAT_DAY,EARLY,,False,,,0.941453807786047,79.16666666666666,0.1268276795968392,15.0,0.0,-11.7507425542423,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,48.763,60.5137425542423,11.7507425542423,-1.0158825456634233,3.2607523906908398,9.706907998942064,7.079907998942069,-19.41830410457487,-1.9817890274488947,7.288022942865783,27.171881649657053,19.818300766699416,True,False,True,True,False,True,False,False,True,False,True,False,-1.5061924997010365,False,-4.875050289893096,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
LLY,2026-03-13 07:54:16.448,2026-03-13,,schwab,996.75,530099.0,lastPrice,2026-03-13 14:54:22.505,2026-03-13 14:54:22.505,-6.057,True,OPEN,OK,COMPUTED,37.861,36.775,,35.118,40.694,38.207,36.842,,36.228,,33.87,,,,,,,,,,,,,,,,27.518715390759414,30.206123010545117,48.77770475816799,39.54414275718609,36.93380478769856,27.518715390759414,30.206123010545117,48.77770475816799,39.54414275718609,36.93380478769856,36.61535589054473,34.954252073721044,38.99389650900597,-21.258989367408574,High_Contraction,37.17785863788101,1003.22,978.0,980.13,977.25,1133.95,623.78,19.5,1.99539524,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,996.75,SCHWAB_LAST_PRICE,NOT_NEEDED,,36.811,37.069,37.01,35.663,40.954,38.413,37.482,36.793,34.295,47.0,2.0,60.0,56.66666666666667,,,-0.07403028626050204,-0.1124632920213032,0.01572156873914157,0.004891958352953425,35.56413333333333,2.067593082311644,0.04781727483636648,-1.1480000000000032,-1.3470000000000013,2.75,-1.6199999999999974,-2.5159999999999982,INVERTED,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,56.66666666666667,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bearish,-2.9844388844214897,-5.178033276823385,Falling,8.828244509632302,42.6017764910117,Weak,24.64215687515493,True,,1.3677398075924065,OK,125,2026-03-13,,0.0,,,False,Bearish,2.5302232254828216,0.29470452801227887,74.34575733544798,NORMAL,NO_GAP,NEAR_HIGH,12.099298910886727,59.79191381576838,73.107003547837,MID_RANGE,NEUTRAL,19.5,1.99539524,NORMAL,MODERATE,,False,,,,62.5,,3.0,0.0,-13.65970475816799,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,35.118,48.77770475816799,13.65970475816799,1.1498572428139155,1.273195212301438,-2.7658965090059695,-5.123896509005974,-28.003992450835085,2.907781437757833,3.447235451695184,-7.093152407498343,-13.140252623439586,True,False,True,True,False,True,False,False,False,True,False,True,7.599284609240588,True,-2.059858637881007,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
SPOT,2026-03-13 07:54:16.448,2026-03-13,,schwab,514.62,256934.0,lastPrice,2026-03-13 14:54:19.221,2026-03-13 14:54:10.250,6.198,True,OPEN,OK,COMPUTED,46.573,46.994,,44.975,49.465,46.198,44.676,,44.21,,41.924,,,,,,,,,,,,,,,,42.664412221274034,46.003135586339475,72.29913081573297,54.509501659425666,47.94227068768666,42.664412221274034,46.003135586339475,72.29913081573297,54.509501659425666,47.94227068768666,43.706672100085385,40.86571062866754,43.57840702798608,-29.63471859445893,High_Contraction,56.38448122574453,519.545,506.35,511.68,509.59,785.0,405.0,5.03,0.98706804,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,514.62,SCHWAB_LAST_PRICE,NOT_NEEDED,,48.808,49.021,44.613,46.464,49.004,50.887,44.142,44.123,41.877,47.0,2.0,85.0,66.66666666666667,,,-0.018263738032021908,0.045638671347556004,0.027896378558945105,0.08879474506279818,46.38865,4.656433345661272,0.01618191315252245,-2.344000000000001,1.850999999999999,4.423000000000002,-6.764000000000003,-6.930999999999997,CONTANGO,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,Compression,66.66666666666667,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Bullish,2.4356402823004277,1.9478064212538737,Falling,19.63378134441469,52.029039471014094,Moderate,42.45902863381521,True,,1.5560246818124348,OK,125,2026-03-13,Double Bottom,70.0,,,False,Bullish,2.5640278263572998,0.41013363684531334,62.67525577870422,NORMAL,NO_GAP,MID_RANGE,34.44331210191083,27.066666666666666,28.847368421052632,MID_RANGE,NEUTRAL,5.03,0.98706804,NORMAL,MODERATE,,False,,,4.332012171297007,43.47826086956522,0.24232555557611526,2.0,0.0,-27.324130815732964,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,44.975,72.29913081573297,27.324130815732964,-5.044501659425663,-1.744270687686658,0.6315929720139195,-1.6544070279860819,-37.79316640109175,-9.254352921704575,-3.638272995139238,1.4493255148319444,-3.7963917013387403,True,True,False,False,False,True,False,True,False,False,False,False,2.310587778725967,False,-11.409481225744528,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
META,2026-03-13 07:54:16.448,2026-03-13,,schwab,620.665,6379003.0,lastPrice,2026-03-13 14:54:22.113,2026-03-13 14:54:21.868,-5.42,True,OPEN,OK,COMPUTED,35.942,35.093,,33.659,38.38,35.898,34.802,,35.216,,34.313,,,,,,,,,,,,,,,,24.650005014158538,23.918617771977047,26.012206990817223,33.69729993094511,31.47570302159614,24.650005014158538,23.918617771977047,26.012206990817223,33.69729993094511,31.47570302159614,34.280209823449844,31.954748004738075,33.18454475733719,-1.3622019766586888,Normal_Compression,30.42198804408217,629.1699,617.67,623.89,638.18,796.25,479.8,-17.515,-2.74452349,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,620.665,SCHWAB_LAST_PRICE,NOT_NEEDED,,37.822,36.805,37.813,37.195,38.879,36.411,35.56,35.704,34.934,46.0,2.0,100.0,93.33333333333334,,,-0.011938660884558132,0.007066659446580462,0.23252037908410098,0.04431251075546382,32.2931,2.7894172466416816,1.7573204603583918,-0.6270000000000024,-0.6180000000000021,-0.7839999999999989,-0.7070000000000007,-2.8880000000000052,INVERTED,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,High Vol,93.33333333333334,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-5.205063885525044,-6.198013881917496,Rising,10.994224731959028,35.816962344325496,Weak,29.413822135423867,True,,0.6993468743330347,OK,125,2026-03-13,,0.0,,,False,Bearish,1.8528352654008242,2.2391801686044635,26.043704727867183,NORMAL,GAP_DOWN,NEAR_LOW,22.051491365777085,29.359107961650675,44.514141254542565,MID_RANGE,NEUTRAL,-17.515,-2.74452349,STRONG_DOWN_DAY,LATE_SHORT,,False,,,0.2588143481557656,75.0,0.1238484628920402,1.0,0.0,7.646793009182776,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,33.659,26.012206990817223,7.646793009182776,4.682700069054896,4.422296978403864,2.0314552426628083,1.1284552426628096,29.396940489833224,13.896365817590775,14.04987515408197,6.121690857951722,3.4005445936193084,True,True,True,False,True,False,True,False,True,False,False,False,9.008994985841461,True,3.237011955917829,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
MCK,2026-03-13 07:54:16.448,2026-03-13,,schwab,945.3599,120432.0,lastPrice,2026-03-13 14:54:10.864,2026-03-13 14:54:20.922,-4.474,True,OPEN,OK,COMPUTED,27.572,26.592,,25.867,29.922,27.47,27.47,,26.903,,26.568,,,,,,,,,,,,,,,,32.89934368161493,26.102546794629696,53.24165871315518,38.69337554164991,34.38621593949031,32.89934368161493,26.102546794629696,53.24165871315518,38.69337554164991,34.38621593949031,33.03485308638394,30.809555778403176,30.134534235159123,-20.342315031540252,High_Contraction,38.427493131375456,959.95,945.25,950.35,944.36,999.0,635.0,0.9999,0.10588123,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,945.3599,SCHWAB_LAST_PRICE,NOT_NEEDED,,28.673,27.633,27.302,26.941,29.395,27.735,27.735,27.112,26.639,47.0,2.0,80.0,66.66666666666667,,,-0.06306571251184535,-0.06965260031770149,0.10690661078926827,0.06681283175628888,26.165433333333333,3.0080042035385754,0.25783430280925146,-1.7319999999999993,-0.36100000000000065,0.7940000000000005,-0.6230000000000011,-2.033999999999999,INVERTED,,,,ROLLING_20D,0,Falling,Unknown,PARTIAL_MATURE,Compression,66.66666666666667,Unknown,False,Compression,Uncertain,True,ELEVATED,BASELINE,LOW,Neutral,-1.2212053530419837,5.518364530954591,Falling,19.370839189574447,52.44988196479724,Moderate,31.81048962941908,True,,1.9762317179449607,OK,125,2026-03-13,,0.0,,,False,Bidirectional,1.5549633531102858,0.6342920072853583,0.7476190476193089,NORMAL,NO_GAP,NEAR_LOW,5.369379379379375,48.87557480314961,85.2637087912088,MID_RANGE,NEUTRAL,0.9999,0.10588123,FLAT_DAY,EARLY,,False,,,,70.83333333333334,,0.0,0.0,-27.37465871315518,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,25.867,53.24165871315518,27.37465871315518,-8.771375541649906,-6.916215939490314,-3.231534235159124,-3.5665342351591214,-51.41586377058409,-22.66893342558939,-20.113338297127058,-10.723690666467208,-11.835372026417147,True,True,True,True,False,True,False,True,False,True,False,True,-7.032343681614929,False,-12.560493131375456,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
PH,2026-03-13 07:54:16.448,2026-03-13,,schwab,893.16,154095.0,lastPrice,2026-03-13 14:54:22.591,2026-03-13 14:54:22.697,-6.249,True,OPEN,OK,COMPUTED,35.457,35.457,,33.811,33.29,,,,29.514,,,,,,,,,,,,,,,,,,33.86012139756588,29.145694360857178,26.0097168837948,23.29536716407076,24.998754565658025,33.86012139756588,29.145694360857178,26.0097168837948,23.29536716407076,24.998754565658025,24.073966693454206,23.44729860710811,23.169865687555017,7.850404513771078,Normal,28.94926575775046,914.0,892.25,906.42,902.17,1034.96,488.45,-9.01,-0.99870313,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,893.16,SCHWAB_LAST_PRICE,NOT_NEEDED,,36.364,36.364,,35.407,33.442,,,29.534,,37.0,2.0,100.0,100.0,,,0.08766787305955186,0.08630034698387692,0.38149982116009057,,27.177217610065295,3.2964054758486054,2.496592864631157,-0.9570000000000007,,,,,FLAT,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,High Vol,100.0,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-9.21588441465895,-6.9556667058420505,Stable,29.81130427739169,31.173629458532044,Strong,32.59276313233988,True,,0.7345925066736747,OK,125,2026-03-13,,0.0,,,False,Bearish,2.435173988982937,0.47108638061562674,4.183908045976866,NORMAL,NO_GAP,NEAR_LOW,13.701012599520759,82.85597297573958,74.05353973394814,MID_RANGE,NEUTRAL,-9.01,-0.99870313,NORMAL,MODERATE,,False,,,,95.83333333333334,,5.0,0.0,7.801283116205202,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,33.811,26.0097168837948,7.801283116205202,9.994632835929238,,6.344134312444982,,29.993725618235178,42.90395066768598,,27.380971465244784,,True,True,True,False,True,False,True,False,True,False,False,False,-0.049121397565876634,False,4.86173424224954,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
NEU,2026-03-13 07:54:16.448,2026-03-13,,schwab,592.53,74744.0,lastPrice,2026-03-13 14:53:42.587,2026-03-13 14:44:44.766,571.682,True,OPEN,OK,COMPUTED,35.621,35.621,,31.252,,33.305,33.305,,36.842,,29.692,,,,,,,,,,,,,,,,28.90758366855316,26.179634662978497,52.78739088979286,43.62175982218501,38.35886323554498,28.90758366855316,26.179634662978497,52.78739088979286,43.62175982218501,38.35886323554498,38.29227132663082,35.57880228741704,33.356149890973114,-23.879807221239695,High_Contraction,43.31590782178933,606.42,585.295,592.7,588.08,875.97,510.07,4.45,0.75669977,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,592.53,SCHWAB_LAST_PRICE,NOT_NEEDED,,33.491,33.491,,35.109,,32.737,32.737,36.98,37.506,37.0,2.0,85.0,90.0,,,-0.011510876302352367,0.11579544840087642,-0.045721823041580026,0.16922032929747502,30.696128937320932,3.0998913049491787,1.4235567084670464,1.618000000000002,,-2.372,4.242999999999995,4.015000000000001,FLAT,,,,ROLLING_20D,0,Rising,Unknown,PARTIAL_MATURE,High Vol,90.0,Unknown,False,High Vol,High Vol,False,ELEVATED,BASELINE,LOW,Bearish,-5.035709470928095,-10.86548869544006,Stable,28.42555486230737,32.533083880155125,Strong,27.891634159039413,True,,1.503528750172117,OK,125,2026-03-13,,0.0,,,False,Bearish,3.5652203263969757,0.7856074003536941,34.24852071005924,NORMAL,NO_GAP,MID_RANGE,32.35727250933252,16.16640853216225,22.536212079803217,MID_RANGE,NEUTRAL,4.45,0.75669977,NORMAL,MODERATE,,False,,,,54.166666666666664,,2.0,0.0,-21.53539088979286,PRESENT,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,31.252,52.78739088979286,21.53539088979286,,-5.053863235544981,3.4858501090268845,-3.664149890973114,-40.796467729866556,,-13.175216388742856,10.45039706447125,-10.984930523905312,True,False,True,True,False,True,False,False,True,False,False,True,2.3444163314468405,False,-12.063907821789332,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
