Ticker,timestamp,Date,Error,IV_7_D_Call,IV_7_D_Put,IV_14_D_Call,IV_14_D_Put,IV_21_D_Call,IV_21_D_Put,IV_30_D_Call,IV_30_D_Put,IV_60_D_Call,IV_60_D_Put,IV_90_D_Call,IV_90_D_Put,IV_120_D_Call,IV_120_D_Put,IV_150_D_Call,IV_150_D_Put,IV_180_D_Call,IV_180_D_Put,IV_270_D_Call,IV_270_D_Put,IV_360_D_Call,IV_360_D_Put,IV_720_D_Call,IV_720_D_Put,IV_1080_D_Call,IV_1080_D_Put,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20_original,Price_vs_SMA50_original,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,Price_vs_SMA20_chart,Price_vs_SMA50_chart,SMA20,SMA50,Atr_Pct,Universal_Data_Complete,Directional_Data_Complete,Crossover_Age_Bucket,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,EXECUTABLE,Min_DTE,Max_DTE,Target_DTE,Timeframe_Label,DTE_Rationale,Expiration_Count_Target
META,2025-12-29 07:27:29.835164,2025-12-29,,24.2,24.04,24.6,24.43,24.82,24.62,34.97,34.77,35.07,34.74,33.59,33.17,34.36,33.87,35.55,34.99,35.05,34.42,36.07,35.17,36.57,35.45,38.3,36.35,38.24,36.26,18.47,22.71,23.86,35.03,30.41,32.91,31.56,34.1,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bullish,0.3995322871494295,0.424481004347894,Falling,60.72934010248898,45.6549976061848,Strong,17.452647779419827,True,0.4990748578615907,,0.0,,,False,11.11,Bullish,Unknown,34.97,23.86,11.11,0.03999999999999915,3.1800000000000033,0.9499999999999957,2.469999999999999,46.56328583403185,0.11418783899514458,10.457086484708988,2.7859237536656765,7.243401759530787,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,24,True,4.2498,2.62,2.78,656.07,655.91,2.61,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=11.1, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=11.1, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
META,2025-12-29 07:27:29.835164,2025-12-29,,24.2,24.04,24.6,24.43,24.82,24.62,34.97,34.77,35.07,34.74,33.59,33.17,34.36,33.87,35.55,34.99,35.05,34.42,36.07,35.17,36.57,35.45,38.3,36.35,38.24,36.26,18.47,22.71,23.86,35.03,30.41,32.91,31.56,34.1,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bullish,0.3995322871494295,0.424481004347894,Falling,60.72934010248898,45.6549976061848,Strong,17.452647779419827,True,0.4990748578615907,,0.0,,,False,11.11,Bullish,Unknown,34.97,23.86,11.11,0.03999999999999915,3.1800000000000033,0.9499999999999957,2.469999999999999,46.56328583403185,0.11418783899514458,10.457086484708988,2.7859237536656765,7.243401759530787,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,24,True,4.2498,2.62,2.78,656.07,655.91,2.61,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=11.1, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
MCK,2025-12-29 07:27:35.094230,2025-12-29,,22.72,21.68,23.35,22.62,23.95,23.74,24.4,23.92,28.07,27.74,27.39,27.13,28.02,27.62,28.07,27.58,27.99,27.43,28.82,28.08,29.41,28.33,30.59,28.78,30.66,28.82,13.36,23.13,22.05,21.21,24.25,24.2,23.08,23.01,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.5824142469041822,0.2723865839766329,Falling,36.27462878153268,70.69693260693418,Strong,13.186937732544779,True,0.5404482677272451,Ascending Triangle,63.0,,,False,2.349999999999998,Bullish,Unknown,24.4,22.05,2.349999999999998,6.859999999999999,3.1400000000000006,4.979999999999997,6.399999999999999,10.657596371882077,32.34323432343234,12.948453608247426,21.64276401564536,27.813993915688823,True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,Trending,Bearish,Bearish,25,True,7.234,12.94,2.26,817.48,828.16,1.5,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=2.3, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=2.3, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
MCK,2025-12-29 07:27:35.094230,2025-12-29,,22.72,21.68,23.35,22.62,23.95,23.74,24.4,23.92,28.07,27.74,27.39,27.13,28.02,27.62,28.07,27.58,27.99,27.43,28.82,28.08,29.41,28.33,30.59,28.78,30.66,28.82,13.36,23.13,22.05,21.21,24.25,24.2,23.08,23.01,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.5824142469041822,0.2723865839766329,Falling,36.27462878153268,70.69693260693418,Strong,13.186937732544779,True,0.5404482677272451,Ascending Triangle,63.0,,,False,2.349999999999998,Bullish,Unknown,24.4,22.05,2.349999999999998,6.859999999999999,3.1400000000000006,4.979999999999997,6.399999999999999,10.657596371882077,32.34323432343234,12.948453608247426,21.64276401564536,27.813993915688823,True,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,Trending,Bearish,Bearish,25,True,7.234,12.94,2.26,817.48,828.16,1.5,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=2.3, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
PH,2025-12-29 07:27:38.778592,2025-12-29,,18.62,18.23,18.62,18.23,20.32,19.94,23.07,22.69,25.73,25.36,26.17,25.82,26.39,26.05,26.56,26.17,26.7,26.24,27.14,26.48,27.44,26.66,27.44,26.66,27.44,26.66,14.83,17.92,18.42,24.99,22.67,22.78,21.82,23.46,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.4427864342272403,6.882218224903375,Falling,29.13998822454209,54.679974964242135,Strong,12.38471654920032,True,0.5368321000953759,Ascending Triangle,63.0,Bullish Engulfing,Strong,True,4.649999999999999,Bullish,Unknown,23.07,18.42,4.649999999999999,0.740000000000002,3.5,3.2399999999999984,3.9800000000000004,25.24429967426709,2.961184473789524,15.438906043228936,13.810741687979533,16.965046888320547,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,67,True,7.3149,12.67,57.34,877.88,833.21,1.63,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=4.6, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=4.6, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
PH,2025-12-29 07:27:38.778592,2025-12-29,,18.62,18.23,18.62,18.23,20.32,19.94,23.07,22.69,25.73,25.36,26.17,25.82,26.39,26.05,26.56,26.17,26.7,26.24,27.14,26.48,27.44,26.66,27.44,26.66,27.44,26.66,14.83,17.92,18.42,24.99,22.67,22.78,21.82,23.46,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.4427864342272403,6.882218224903375,Falling,29.13998822454209,54.679974964242135,Strong,12.38471654920032,True,0.5368321000953759,Ascending Triangle,63.0,Bullish Engulfing,Strong,True,4.649999999999999,Bullish,Unknown,23.07,18.42,4.649999999999999,0.740000000000002,3.5,3.2399999999999984,3.9800000000000004,25.24429967426709,2.961184473789524,15.438906043228936,13.810741687979533,16.965046888320547,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,67,True,7.3149,12.67,57.34,877.88,833.21,1.63,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=4.6, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
GS,2025-12-29 07:27:42.777764,2025-12-29,,23.11,22.2,27.24,26.67,29.66,29.34,29.34,28.82,28.02,27.57,29.03,28.65,29.84,29.31,29.98,29.52,30.02,29.59,30.24,29.82,30.53,29.91,32.52,31.15,32.67,31.28,19.95,21.75,25.79,25.17,23.67,22.81,22.52,24.1,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bullish,1.939602125567657,8.824837860638095,Falling,63.72965170795197,58.890817185035814,Strong,17.042246652597456,True,0.5808536691410175,,0.0,,,False,3.5500000000000007,Bullish,Unknown,29.34,25.79,3.5500000000000007,2.849999999999998,5.359999999999999,5.919999999999998,6.43,13.765025203567276,11.32300357568533,22.64469792986903,24.564315352697086,26.680497925311204,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,34,True,11.752,16.98,72.35,875.2,819.83,2.22,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=3.6, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=3.6, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
GS,2025-12-29 07:27:42.777764,2025-12-29,,23.11,22.2,27.24,26.67,29.66,29.34,29.34,28.82,28.02,27.57,29.03,28.65,29.84,29.31,29.98,29.52,30.02,29.59,30.24,29.82,30.53,29.91,32.52,31.15,32.67,31.28,19.95,21.75,25.79,25.17,23.67,22.81,22.52,24.1,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bullish,1.939602125567657,8.824837860638095,Falling,63.72965170795197,58.890817185035814,Strong,17.042246652597456,True,0.5808536691410175,,0.0,,,False,3.5500000000000007,Bullish,Unknown,29.34,25.79,3.5500000000000007,2.849999999999998,5.359999999999999,5.919999999999998,6.43,13.765025203567276,11.32300357568533,22.64469792986903,24.564315352697086,26.680497925311204,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,34,True,11.752,16.98,72.35,875.2,819.83,2.22,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=3.6, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
MSCI,2025-12-29 07:27:55.318698,2025-12-29,,18.71,18.35,18.71,18.35,20.09,19.76,22.36,22.07,24.1,23.77,23.85,23.31,24.83,24.12,25.23,24.49,25.36,24.65,25.75,25.0,25.94,25.17,25.94,25.17,25.94,25.17,10.39,15.51,15.28,25.62,25.52,28.15,26.47,25.99,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.0553042951302185,4.450705849488639,Falling,33.981528168332304,95.73188427323436,Strong,10.61433655194659,True,0.47470199248419453,Ascending Triangle,63.0,,,False,7.08,Bullish,Unknown,22.36,15.28,7.08,-1.5199999999999996,-1.6699999999999982,-0.629999999999999,-0.04999999999999716,46.33507853403142,-5.9328649492583905,-6.543887147335416,-2.4240092343208888,-0.19238168526355198,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,10,True,13.9114,28.19,24.96,557.57,560.8,1.66,False,True,Age_6_15,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-0.6)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=7.1, gap_60d=-1.5, gap_180d=-0.6, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
MSCI,2025-12-29 07:27:55.318698,2025-12-29,,18.71,18.35,18.71,18.35,20.09,19.76,22.36,22.07,24.1,23.77,23.85,23.31,24.83,24.12,25.23,24.49,25.36,24.65,25.75,25.0,25.94,25.17,25.94,25.17,25.94,25.17,10.39,15.51,15.28,25.62,25.52,28.15,26.47,25.99,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.0553042951302185,4.450705849488639,Falling,33.981528168332304,95.73188427323436,Strong,10.61433655194659,True,0.47470199248419453,Ascending Triangle,63.0,,,False,7.08,Bullish,Unknown,22.36,15.28,7.08,-1.5199999999999996,-1.6699999999999982,-0.629999999999999,-0.04999999999999716,46.33507853403142,-5.9328649492583905,-6.543887147335416,-2.4240092343208888,-0.19238168526355198,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,10,True,13.9114,28.19,24.96,557.57,560.8,1.66,False,True,Age_6_15,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=7.1, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=7.1, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
MSCI,2025-12-29 07:27:55.318698,2025-12-29,,18.71,18.35,18.71,18.35,20.09,19.76,22.36,22.07,24.1,23.77,23.85,23.31,24.83,24.12,25.23,24.49,25.36,24.65,25.75,25.0,25.94,25.17,25.94,25.17,25.94,25.17,10.39,15.51,15.28,25.62,25.52,28.15,26.47,25.99,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.0553042951302185,4.450705849488639,Falling,33.981528168332304,95.73188427323436,Strong,10.61433655194659,True,0.47470199248419453,Ascending Triangle,63.0,,,False,7.08,Bullish,Unknown,22.36,15.28,7.08,-1.5199999999999996,-1.6699999999999982,-0.629999999999999,-0.04999999999999716,46.33507853403142,-5.9328649492583905,-6.543887147335416,-2.4240092343208888,-0.19238168526355198,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,10,True,13.9114,28.19,24.96,557.57,560.8,1.66,False,True,Age_6_15,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=7.1, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
LII,2025-12-29 07:27:59.610569,2025-12-29,,29.23,30.24,29.23,30.24,30.18,31.03,31.83,32.39,33.09,33.4,32.75,32.94,33.42,33.3,33.81,33.51,34.08,33.65,34.52,33.87,34.73,33.98,34.73,33.98,34.73,33.98,16.68,20.8,27.22,34.04,33.52,33.39,31.73,33.16,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,-0.4091321333767575,0.8109834663048997,Falling,29.880458151481772,44.449845829737676,Strong,14.559252090430256,True,0.45740660039052017,,0.0,Dark Cloud Cover,Moderate,False,4.609999999999999,Bidirectional,Unknown,31.83,27.22,4.609999999999999,-0.9499999999999957,-0.7700000000000031,0.9200000000000017,1.5700000000000003,16.936076414401175,-2.7908343125734305,-2.2971360381861667,2.77442702050664,4.734620024125453,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,26,True,0.2591,-2.04,3.99,498.62,492.59,2.21,False,True,Age_16_plus,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=0.9)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=4.6, gap_60d=-0.9, gap_180d=0.9, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
LII,2025-12-29 07:27:59.610569,2025-12-29,,29.23,30.24,29.23,30.24,30.18,31.03,31.83,32.39,33.09,33.4,32.75,32.94,33.42,33.3,33.81,33.51,34.08,33.65,34.52,33.87,34.73,33.98,34.73,33.98,34.73,33.98,16.68,20.8,27.22,34.04,33.52,33.39,31.73,33.16,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,-0.4091321333767575,0.8109834663048997,Falling,29.880458151481772,44.449845829737676,Strong,14.559252090430256,True,0.45740660039052017,,0.0,Dark Cloud Cover,Moderate,False,4.609999999999999,Bidirectional,Unknown,31.83,27.22,4.609999999999999,-0.9499999999999957,-0.7700000000000031,0.9200000000000017,1.5700000000000003,16.936076414401175,-2.7908343125734305,-2.2971360381861667,2.77442702050664,4.734620024125453,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,26,True,0.2591,-2.04,3.99,498.62,492.59,2.21,False,True,Age_16_plus,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=4.6, gap_60d=-0.9, gap_180d=0.9, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
CHE,2025-12-29 07:28:09.582820,2025-12-29,,24.69,24.27,24.69,24.27,24.24,23.82,23.41,22.99,24.32,23.91,27.39,26.97,27.17,26.67,27.04,26.48,26.98,26.39,26.98,26.39,26.98,26.39,26.98,26.39,26.98,26.39,9.41,16.53,18.49,24.35,23.74,27.96,31.81,31.55,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,1.163390553585298,-0.1843391388708141,Falling,27.483118302778085,78.18042638364489,Strong,9.675367921169094,True,0.4133006373844124,,0.0,,,False,4.920000000000002,Bidirectional,Unknown,23.41,18.49,4.920000000000002,-0.030000000000001137,3.650000000000002,-4.57,-4.57,26.60897782585182,-0.12320328542094923,15.374894692502117,-14.484944532488115,-14.484944532488115,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,6,True,1.3713,5.0,-0.8,429.43,435.23,1.75,False,True,Age_6_15,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=-4.6)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=4.9, gap_60d=-0.0, gap_180d=-4.6, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
CHE,2025-12-29 07:28:09.582820,2025-12-29,,24.69,24.27,24.69,24.27,24.24,23.82,23.41,22.99,24.32,23.91,27.39,26.97,27.17,26.67,27.04,26.48,26.98,26.39,26.98,26.39,26.98,26.39,26.98,26.39,26.98,26.39,9.41,16.53,18.49,24.35,23.74,27.96,31.81,31.55,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Neutral,1.163390553585298,-0.1843391388708141,Falling,27.483118302778085,78.18042638364489,Strong,9.675367921169094,True,0.4133006373844124,,0.0,,,False,4.920000000000002,Bidirectional,Unknown,23.41,18.49,4.920000000000002,-0.030000000000001137,3.650000000000002,-4.57,-4.57,26.60897782585182,-0.12320328542094923,15.374894692502117,-14.484944532488115,-14.484944532488115,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,6,True,1.3713,5.0,-0.8,429.43,435.23,1.75,False,True,Age_6_15,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=4.9, gap_60d=-0.0, gap_180d=-4.6, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
MLM,2025-12-29 07:28:23.388386,2025-12-29,,23.17,22.47,23.17,22.47,23.4,22.71,23.81,23.13,24.0,23.38,23.45,22.93,23.54,22.99,24.11,23.42,24.49,23.7,24.67,23.84,24.67,23.84,24.67,23.84,24.67,23.84,15.44,17.17,17.59,18.21,18.29,19.55,19.57,20.59,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.6329357840673218,3.072963145691342,Falling,25.394712347249815,58.26297122532809,Strong,16.549989482408424,True,0.6950856565480229,Double Bottom,70.0,Bearish Engulfing,Strong,True,6.219999999999999,Bullish,Unknown,23.81,17.59,6.219999999999999,5.789999999999999,5.16,3.8999999999999986,4.080000000000002,35.36100056850483,31.79571663920922,28.21213778020776,18.941233608547833,19.815444390480824,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,31,True,7.7566,10.24,19.0,627.03,618.27,2.0,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=6.2, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=6.2, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
MLM,2025-12-29 07:28:23.388386,2025-12-29,,23.17,22.47,23.17,22.47,23.4,22.71,23.81,23.13,24.0,23.38,23.45,22.93,23.54,22.99,24.11,23.42,24.49,23.7,24.67,23.84,24.67,23.84,24.67,23.84,24.67,23.84,15.44,17.17,17.59,18.21,18.29,19.55,19.57,20.59,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.6329357840673218,3.072963145691342,Falling,25.394712347249815,58.26297122532809,Strong,16.549989482408424,True,0.6950856565480229,Double Bottom,70.0,Bearish Engulfing,Strong,True,6.219999999999999,Bullish,Unknown,23.81,17.59,6.219999999999999,5.789999999999999,5.16,3.8999999999999986,4.080000000000002,35.36100056850483,31.79571663920922,28.21213778020776,18.941233608547833,19.815444390480824,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,31,True,7.7566,10.24,19.0,627.03,618.27,2.0,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=6.2, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
FIX,2025-12-29 07:28:27.040897,2025-12-29,,47.35,47.06,47.35,47.06,48.71,48.42,51.06,50.77,54.1,53.81,55.99,55.69,57.23,56.84,57.41,56.88,56.45,55.85,55.63,54.77,55.4,54.39,55.4,54.39,55.4,54.39,62.09,51.76,54.86,58.46,52.0,54.77,50.59,49.59,7.802405229722222,,Flat,Unknown,Rising,,False,Unknown,Neutral,-1.5283949476730427,0.6619253574751935,Falling,21.21680157111908,43.47095004385468,Moderate,53.946776864786806,True,1.0565369538736153,,0.0,,,False,-3.799999999999997,Bidirectional,Unknown,51.06,54.86,3.799999999999997,-4.359999999999999,3.990000000000002,6.859999999999999,5.809999999999995,-6.9267225665329875,-7.458091002394799,7.673076923076927,13.833434160112922,11.71607178866706,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,0,True,4.7941,-14.76,6.25,965.43,944.42,4.35,False,True,Age_0_5,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=6.9)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=-3.8, gap_60d=-4.4, gap_180d=6.9, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
